Month,Day,Hour,Concentration,AQI,Date,Count
4,2,14,74.13715277777777,150.41666666666666,2019-04-02 14:00:00,36
4,2,15,75.08277027027027,151.21621621621622,2019-04-02 15:00:00,37
4,2,16,101.1875,173.94871794871796,2019-04-02 16:00:00,39
4,2,17,93.76013513513513,164.16216216216216,2019-04-02 17:00:00,37
4,2,18,79.42467948717949,153.92307692307693,2019-04-02 18:00:00,39
4,2,19,77.38786764705883,150.8235294117647,2019-04-02 19:00:00,34
4,2,20,86.97844827586206,149.9655172413793,2019-04-02 20:00:00,29
4,2,21,126.67361111111111,181.7037037037037,2019-04-02 21:00:00,27
4,2,22,117.81433823529412,176.41176470588235,2019-04-02 22:00:00,34
4,2,23,121.11317567567568,179.72972972972974,2019-04-02 23:00:00,37
4,3,0,125.72128378378379,183.54054054054055,2019-04-03 00:00:00,37
4,3,1,154.2948717948718,209.64102564102564,2019-04-03 01:00:00,39
4,3,2,119.54391891891892,181.05405405405406,2019-04-03 02:00:00,37
4,3,3,115.5400641025641,177.25641025641025,2019-04-03 03:00:00,39
4,3,4,122.70486111111111,183.83333333333334,2019-04-03 04:00:00,36
4,3,5,136.05929487179486,197.43589743589743,2019-04-03 05:00:00,39
4,3,6,142.81756756756758,203.13513513513513,2019-04-03 06:00:00,37
4,3,7,150.734375,213.66666666666666,2019-04-03 07:00:00,36
4,3,8,137.30448717948718,202.92307692307693,2019-04-03 08:00:00,39
4,3,9,118.33614864864865,180.1891891891892,2019-04-03 09:00:00,37
4,3,10,113.87664473684211,177.47368421052633,2019-04-03 10:00:00,38
4,3,11,114.31414473684211,175.92105263157896,2019-04-03 11:00:00,38
4,3,12,111.77430555555556,170.91666666666666,2019-04-03 12:00:00,36
4,3,13,110.61538461538461,173.33333333333334,2019-04-03 13:00:00,39
4,3,14,119.17567567567568,182.40540540540542,2019-04-03 14:00:00,37
4,3,15,114.36019736842105,182.39473684210526,2019-04-03 15:00:00,38
4,3,16,99.94243421052632,168.68421052631578,2019-04-03 16:00:00,38
4,3,17,96.20101351351352,161.64864864864865,2019-04-03 17:00:00,37
4,3,18,99.35576923076923,164.53846153846155,2019-04-03 18:00:00,39
4,3,19,107.97916666666667,170.55555555555554,2019-04-03 19:00:00,36
4,3,20,129.83493589743588,190.28205128205127,2019-04-03 20:00:00,39
4,3,21,366.6216216216216,360.3783783783784,2019-04-03 21:00:00,37
4,3,22,701.4206081081081,594.918918918919,2019-04-03 22:00:00,37
4,3,23,573.2027027027027,504.6216216216216,2019-04-03 23:00:00,37
4,4,0,529.9759615384615,476.0,2019-04-04 00:00:00,39
4,4,1,498.8923611111111,456.19444444444446,2019-04-04 01:00:00,36
4,4,2,566.8371710526316,497.36842105263156,2019-04-04 02:00:00,38
4,4,3,709.4239864864865,598.7027027027027,2019-04-04 03:00:00,37
4,4,4,531.9839743589744,481.8974358974359,2019-04-04 04:00:00,39
4,4,5,692.4746621621622,593.2972972972973,2019-04-04 05:00:00,37
4,4,6,527.8986486486486,488.5135135135135,2019-04-04 06:00:00,37
4,4,7,421.25986842105266,406.92105263157896,2019-04-04 07:00:00,38
4,4,8,559.483552631579,490.7105263157895,2019-04-04 08:00:00,38
4,4,9,524.0740131578947,469.0263157894737,2019-04-04 09:00:00,38
4,4,10,537.1013513513514,482.3243243243243,2019-04-04 10:00:00,37
4,4,11,538.9003378378378,483.8918918918919,2019-04-04 11:00:00,37
4,4,12,552.5388513513514,498.35135135135135,2019-04-04 12:00:00,37
4,4,13,526.2434210526316,484.2368421052632,2019-04-04 13:00:00,38
4,4,14,544.1496710526316,497.86842105263156,2019-04-04 14:00:00,38
4,4,15,529.3260135135135,489.1081081081081,2019-04-04 15:00:00,37
4,4,16,489.0328947368421,462.5263157894737,2019-04-04 16:00:00,38
4,4,17,454.2073170731707,441.6585365853659,2019-04-04 17:00:00,41
4,4,18,330.3619791666667,351.8333333333333,2019-04-04 18:00:00,48
4,4,19,208.8337765957447,258.4255319148936,2019-04-04 19:00:00,47
4,4,20,135.76222826086956,191.8913043478261,2019-04-04 20:00:00,46
4,4,21,110.76041666666667,172.4375,2019-04-04 21:00:00,48
4,4,22,147.8600543478261,206.7608695652174,2019-04-04 22:00:00,46
4,4,23,111.1875,171.51063829787233,2019-04-04 23:00:00,47
4,5,0,98.20918367346938,157.6734693877551,2019-04-05 00:00:00,49
4,5,1,159.58559782608697,218.56521739130434,2019-04-05 01:00:00,46
4,5,2,189.6369680851064,245.91489361702128,2019-04-05 02:00:00,47
4,5,3,221.77393617021278,272.1489361702128,2019-04-05 03:00:00,47
4,5,4,224.34441489361703,274.06382978723406,2019-04-05 04:00:00,47
4,5,5,226.5546875,277.6458333333333,2019-04-05 05:00:00,48
4,5,6,200.06914893617022,257.6808510638298,2019-04-05 06:00:00,47
4,5,7,152.74202127659575,215.04255319148936,2019-04-05 07:00:00,47
4,5,8,149.0859375,209.41666666666666,2019-04-05 08:00:00,48
4,5,9,139.3491847826087,201.80434782608697,2019-04-05 09:00:00,46
4,5,10,142.21301020408163,204.48979591836735,2019-04-05 10:00:00,49
4,5,11,164.1861413043478,224.58695652173913,2019-04-05 11:00:00,46
4,5,12,165.7725,224.56,2019-04-05 12:00:00,50
4,5,13,199.0531914893617,256.29787234042556,2019-04-05 13:00:00,47
4,5,14,173.6262755102041,233.85714285714286,2019-04-05 14:00:00,49
4,5,15,201.0877659574468,258.59574468085106,2019-04-05 15:00:00,47
4,5,16,138.98511904761904,202.16666666666666,2019-04-05 16:00:00,42
4,5,17,119.05059523809524,184.61904761904762,2019-04-05 17:00:00,42
4,5,18,59.98780487804878,140.2439024390244,2019-04-05 18:00:00,41
4,5,19,56.77195945945946,147.16216216216216,2019-04-05 19:00:00,37
4,5,20,64.67628205128206,153.89743589743588,2019-04-05 20:00:00,39
4,5,21,71.58159722222223,158.02777777777777,2019-04-05 21:00:00,36
4,5,22,67.22275641025641,155.48717948717947,2019-04-05 22:00:00,39
4,5,23,64.08653846153847,154.56410256410257,2019-04-05 23:00:00,39
4,6,0,57.04391891891892,147.43243243243242,2019-04-06 00:00:00,37
4,6,1,54.44551282051282,144.10256410256412,2019-04-06 01:00:00,39
4,6,2,64.97297297297297,153.9189189189189,2019-04-06 02:00:00,37
4,6,3,72.31076388888889,158.83333333333334,2019-04-06 03:00:00,36
4,6,4,74.37063953488372,159.88372093023256,2019-04-06 04:00:00,43
4,6,5,78.77195945945945,162.21621621621622,2019-04-06 05:00:00,37
4,6,6,83.61698717948718,164.7948717948718,2019-04-06 06:00:00,39
4,6,7,89.9203125,168.1,2019-04-06 07:00:00,40
4,6,8,87.94047619047619,167.14285714285714,2019-04-06 08:00:00,42
4,6,9,91.91216216216216,169.21621621621622,2019-04-06 09:00:00,37
4,6,10,89.4640625,167.875,2019-04-06 10:00:00,40
4,6,11,85.49342105263158,165.8421052631579,2019-04-06 11:00:00,38
4,6,12,84.60060975609755,165.41463414634146,2019-04-06 12:00:00,41
4,6,13,62.44642857142857,150.0,2019-04-06 13:00:00,42
4,6,14,41.579268292682926,115.41463414634147,2019-04-06 14:00:00,41
4,6,15,40.957770270270274,113.72972972972973,2019-04-06 15:00:00,37
4,6,16,35.0608552631579,100.07894736842105,2019-04-06 16:00:00,38
4,6,17,29.870426829268293,88.21951219512195,2019-04-06 17:00:00,41
4,6,18,20.41722972972973,67.89189189189189,2019-04-06 18:00:00,37
4,6,19,21.3625,69.85,2019-04-06 19:00:00,40
4,6,20,11.774305555555555,46.611111111111114,2019-04-06 20:00:00,36
4,6,21,8.238486842105264,34.026315789473685,2019-04-06 21:00:00,38
4,6,22,8.3984375,34.75,2019-04-06 22:00:00,40
4,6,23,10.597972972972974,42.810810810810814,2019-04-06 23:00:00,37
4,7,0,12.480182926829269,49.24390243902439,2019-04-07 00:00:00,41
4,7,1,15.1875,55.89473684210526,2019-04-07 01:00:00,38
4,7,2,21.791666666666668,70.8974358974359,2019-04-07 02:00:00,39
4,7,3,32.838815789473685,94.86842105263158,2019-04-07 03:00:00,38
4,7,4,41.65224358974359,115.53846153846153,2019-04-07 04:00:00,39
4,7,5,45.625,125.45945945945945,2019-04-07 05:00:00,37
4,7,6,51.07469512195122,136.78048780487805,2019-04-07 06:00:00,41
4,7,7,51.12152777777778,137.55555555555554,2019-04-07 07:00:00,36
4,7,8,52.48255813953488,139.86046511627907,2019-04-07 08:00:00,43
4,7,9,50.236111111111114,136.0,2019-04-07 09:00:00,36
4,7,10,50.63157894736842,136.6578947368421,2019-04-07 10:00:00,38
4,7,11,51.69070512820513,138.30769230769232,2019-04-07 11:00:00,39
4,7,12,48.907986111111114,132.63888888888889,2019-04-07 12:00:00,36
4,7,13,34.516447368421055,99.47368421052632,2019-04-07 13:00:00,38
4,7,14,17.983974358974358,62.46153846153846,2019-04-07 14:00:00,39
4,7,15,12.64423076923077,49.205128205128204,2019-04-07 15:00:00,39
4,7,16,12.407894736842104,48.05263157894737,2019-04-07 16:00:00,38
4,7,17,11.8171875,46.975,2019-04-07 17:00:00,40
4,7,18,10.539473684210526,43.026315789473685,2019-04-07 18:00:00,38
4,7,19,9.161184210526315,37.81578947368421,2019-04-07 19:00:00,38
4,7,20,8.7953125,36.675,2019-04-07 20:00:00,40
4,7,21,7.618421052631579,31.63157894736842,2019-04-07 21:00:00,38
4,7,22,8.192434210526315,33.94736842105263,2019-04-07 22:00:00,38
4,7,23,10.162202380952381,41.333333333333336,2019-04-07 23:00:00,42
4,8,0,11.261824324324325,45.45945945945946,2019-04-08 00:00:00,37
4,8,1,12.358552631578947,48.60526315789474,2019-04-08 01:00:00,38
4,8,2,11.226973684210526,45.10526315789474,2019-04-08 02:00:00,38
4,8,3,10.928819444444445,43.97222222222222,2019-04-08 03:00:00,36
4,8,4,12.540625,49.15,2019-04-08 04:00:00,40
4,8,5,11.44359756097561,45.63414634146341,2019-04-08 05:00:00,41
4,8,6,11.068452380952381,44.54761904761905,2019-04-08 06:00:00,42
4,8,7,9.965277777777779,40.583333333333336,2019-04-08 07:00:00,36
4,8,8,9.654761904761905,40.0,2019-04-08 08:00:00,42
4,8,9,9.225328947368421,37.68421052631579,2019-04-08 09:00:00,38
4,8,10,9.64527027027027,39.567567567567565,2019-04-08 10:00:00,37
4,8,11,7.896381578947368,32.73684210526316,2019-04-08 11:00:00,38
4,8,12,8.985197368421053,36.94736842105263,2019-04-08 12:00:00,38
4,8,13,10.902777777777779,43.75,2019-04-08 13:00:00,36
4,8,14,13.851902173913043,52.82608695652174,2019-04-08 14:00:00,46
4,8,15,12.786458333333334,49.47222222222222,2019-04-08 15:00:00,36
4,8,16,14.117732558139535,53.2093023255814,2019-04-08 16:00:00,43
4,8,17,17.083333333333332,60.611111111111114,2019-04-08 17:00:00,36
4,8,18,22.25337837837838,71.64864864864865,2019-04-08 18:00:00,37
4,8,19,35.81578947368421,102.42105263157895,2019-04-08 19:00:00,38
4,8,20,34.7359375,99.45,2019-04-08 20:00:00,40
4,8,21,24.48076923076923,76.66666666666667,2019-04-08 21:00:00,39
4,8,22,18.896875,64.475,2019-04-08 22:00:00,40
4,8,23,15.333881578947368,56.28947368421053,2019-04-08 23:00:00,38
4,9,0,11.996875,47.55,2019-04-09 00:00:00,40
4,9,1,11.868243243243244,46.972972972972975,2019-04-09 01:00:00,37
4,9,2,14.149390243902438,53.73170731707317,2019-04-09 02:00:00,41
4,9,3,18.49826388888889,63.75,2019-04-09 03:00:00,36
4,9,4,18.379934210526315,63.55263157894737,2019-04-09 04:00:00,38
4,9,5,17.91611842105263,62.3421052631579,2019-04-09 05:00:00,38
4,9,6,18.125,62.9,2019-04-09 06:00:00,40
4,9,7,18.9984756097561,64.8048780487805,2019-04-09 07:00:00,41
4,9,8,17.96794871794872,62.51282051282051,2019-04-09 08:00:00,39
4,9,9,20.149147727272727,67.22727272727273,2019-04-09 09:00:00,44
4,9,10,21.383223684210527,69.94736842105263,2019-04-09 10:00:00,38
4,9,11,18.047256097560975,62.75609756097561,2019-04-09 11:00:00,41
4,9,12,17.58277027027027,61.37837837837838,2019-04-09 12:00:00,37
4,9,13,18.86378205128205,64.58974358974359,2019-04-09 13:00:00,39
4,9,14,21.95608108108108,71.21621621621621,2019-04-09 14:00:00,37
4,9,15,25.700320512820515,79.2051282051282,2019-04-09 15:00:00,39
4,9,16,27.92361111111111,84.08333333333333,2019-04-09 16:00:00,36
4,9,17,33.76809210526316,96.8157894736842,2019-04-09 17:00:00,38
4,9,18,37.017628205128204,104.61538461538461,2019-04-09 18:00:00,39
4,9,19,42.486486486486484,117.62162162162163,2019-04-09 19:00:00,37
4,9,20,34.5078125,98.575,2019-04-09 20:00:00,40
4,9,21,26.93092105263158,81.86842105263158,2019-04-09 21:00:00,38
4,9,22,23.027439024390244,73.51219512195122,2019-04-09 22:00:00,41
4,9,23,20.701923076923077,68.53846153846153,2019-04-09 23:00:00,39
4,10,0,20.248355263157894,67.34210526315789,2019-04-10 00:00:00,38
4,10,1,20.248355263157894,67.52631578947368,2019-04-10 01:00:00,38
4,10,2,26.672256097560975,81.3170731707317,2019-04-10 02:00:00,41
4,10,3,31.256410256410255,91.15384615384616,2019-04-10 03:00:00,39
4,10,4,34.498511904761905,98.52380952380952,2019-04-10 04:00:00,42
4,10,5,36.8902027027027,104.16216216216216,2019-04-10 05:00:00,37
4,10,6,36.8875,104.175,2019-04-10 06:00:00,40
4,10,7,34.96474358974359,99.76923076923077,2019-04-10 07:00:00,39
4,10,8,33.103658536585364,95.29268292682927,2019-04-10 08:00:00,41
4,10,9,30.897865853658537,90.36585365853658,2019-04-10 09:00:00,41
4,10,10,28.606907894736842,85.47368421052632,2019-04-10 10:00:00,38
4,10,11,19.039473684210527,64.97368421052632,2019-04-10 11:00:00,38
4,10,12,16.5625,59.54054054054054,2019-04-10 12:00:00,37
4,10,13,16.306089743589745,58.717948717948715,2019-04-10 13:00:00,39
4,10,14,15.634615384615385,57.38461538461539,2019-04-10 14:00:00,39
4,10,15,17.076923076923077,60.666666666666664,2019-04-10 15:00:00,39
4,10,16,22.219594594594593,71.64864864864865,2019-04-10 16:00:00,37
4,10,17,30.769736842105264,90.05263157894737,2019-04-10 17:00:00,38
4,10,18,36.1,102.325,2019-04-10 18:00:00,40
4,10,19,40.97466216216216,113.86486486486487,2019-04-10 19:00:00,37
4,10,20,35.739583333333336,101.35714285714286,2019-04-10 20:00:00,42
4,10,21,33.28378378378378,95.54054054054055,2019-04-10 21:00:00,37
4,10,22,29.74831081081081,88.05405405405405,2019-04-10 22:00:00,37
4,10,23,28.35032894736842,84.84210526315789,2019-04-10 23:00:00,38
4,11,0,25.41282894736842,78.63157894736842,2019-04-11 00:00:00,38
4,11,1,19.725,66.35,2019-04-11 01:00:00,40
4,11,2,19.22532894736842,65.05263157894737,2019-04-11 02:00:00,38
4,11,3,19.13081395348837,65.11627906976744,2019-04-11 03:00:00,43
4,11,4,17.296875,61.02777777777778,2019-04-11 04:00:00,36
4,11,5,15.642857142857142,57.476190476190474,2019-04-11 05:00:00,42
4,11,6,16.16722972972973,58.2972972972973,2019-04-11 06:00:00,37
4,11,7,15.939102564102564,58.12820512820513,2019-04-11 07:00:00,39
4,11,8,15.568910256410257,56.87179487179487,2019-04-11 08:00:00,39
4,11,9,16.307926829268293,58.75609756097561,2019-04-11 09:00:00,41
4,11,10,16.02027027027027,58.189189189189186,2019-04-11 10:00:00,37
4,11,11,12.503048780487806,49.048780487804876,2019-04-11 11:00:00,41
4,11,12,11.285472972972974,45.0,2019-04-11 12:00:00,37
4,11,13,12.451923076923077,48.8974358974359,2019-04-11 13:00:00,39
4,11,14,14.121527777777779,53.19444444444444,2019-04-11 14:00:00,36
4,11,15,10.732371794871796,42.76923076923077,2019-04-11 15:00:00,39
4,11,16,6.897435897435898,28.641025641025642,2019-04-11 16:00:00,39
4,11,17,4.640625,19.27777777777778,2019-04-11 17:00:00,36
4,11,18,4.015625,16.7,2019-04-11 18:00:00,40
4,11,19,3.65625,15.194444444444445,2019-04-11 19:00:00,36
4,11,20,3.7708333333333335,15.666666666666666,2019-04-11 20:00:00,39
4,11,21,3.0048076923076925,12.487179487179487,2019-04-11 21:00:00,39
4,11,22,7.475,30.8,2019-04-11 22:00:00,40
4,11,23,6.264802631578948,26.05263157894737,2019-04-11 23:00:00,38
4,12,0,3.8190789473684212,15.921052631578947,2019-04-12 00:00:00,38
4,12,1,4.888513513513513,20.2972972972973,2019-04-12 01:00:00,37
4,12,2,6.793918918918919,28.27027027027027,2019-04-12 02:00:00,37
4,12,3,6.7680921052631575,28.236842105263158,2019-04-12 03:00:00,38
4,12,4,6.6069078947368425,27.5,2019-04-12 04:00:00,38
4,12,5,5.386904761904762,22.5,2019-04-12 05:00:00,42
4,12,6,5.373397435897436,22.333333333333332,2019-04-12 06:00:00,39
4,12,7,5.212837837837838,21.7027027027027,2019-04-12 07:00:00,37
4,12,8,4.996710526315789,20.789473684210527,2019-04-12 08:00:00,38
4,12,9,5.073170731707317,20.75609756097561,2019-04-12 09:00:00,41
4,12,10,4.8546875,20.275,2019-04-12 10:00:00,40
4,12,11,3.8108974358974357,15.846153846153847,2019-04-12 11:00:00,39
4,12,12,3.3020833333333335,13.714285714285714,2019-04-12 12:00:00,42
4,12,13,3.191666666666667,13.2,2019-04-12 13:00:00,15
4,12,14,55.27717391304348,140.8695652173913,2019-04-12 14:00:00,23
4,12,15,991.9746621621622,811.1081081081081,2019-04-12 15:00:00,37
4,12,16,550.4510135135135,523.1891891891892,2019-04-12 16:00:00,37
4,12,17,253.0734375,306.15,2019-04-12 17:00:00,40
4,13,14,16.169354838709676,58.645161290322584,2019-04-13 14:00:00,31
4,13,15,11.128378378378379,44.45945945945946,2019-04-13 15:00:00,37
4,13,16,8.725,36.25,2019-04-13 16:00:00,40
4,13,17,5.40625,22.555555555555557,2019-04-13 17:00:00,36
4,13,18,5.141025641025641,21.384615384615383,2019-04-13 18:00:00,39
4,13,19,7.856418918918919,32.62162162162162,2019-04-13 19:00:00,37
4,13,20,11.907894736842104,47.76315789473684,2019-04-13 20:00:00,38
4,13,21,13.175986842105264,50.473684210526315,2019-04-13 21:00:00,38
4,13,22,28.08159722222222,84.33333333333333,2019-04-13 22:00:00,36
4,13,23,24.735576923076923,77.28205128205128,2019-04-13 23:00:00,39
4,14,0,18.4222972972973,63.54054054054054,2019-04-14 00:00:00,37
4,14,1,14.719551282051283,54.76923076923077,2019-04-14 01:00:00,39
4,14,2,8.345394736842104,34.44736842105263,2019-04-14 02:00:00,38
4,14,3,4.898648648648648,20.37837837837838,2019-04-14 03:00:00,37
4,14,4,3.5560897435897436,14.846153846153847,2019-04-14 04:00:00,39
4,14,5,2.481907894736842,10.342105263157896,2019-04-14 05:00:00,38
4,14,6,2.3645833333333335,9.88888888888889,2019-04-14 06:00:00,36
4,14,7,2.3767857142857145,9.942857142857143,2019-04-14 07:00:00,35
4,14,8,4.375,18.153846153846153,2019-04-14 08:00:00,39
4,14,9,10.298986486486486,41.24324324324324,2019-04-14 09:00:00,37
4,14,10,20.51480263157895,68.07894736842105,2019-04-14 10:00:00,38
4,14,11,29.4847972972973,87.37837837837837,2019-04-14 11:00:00,37
4,14,12,34.59628378378378,98.75675675675676,2019-04-14 12:00:00,37
4,14,13,28.04769736842105,84.26315789473684,2019-04-14 13:00:00,38
4,14,14,17.544407894736842,61.31578947368421,2019-04-14 14:00:00,38
4,14,15,11.427631578947368,45.526315789473685,2019-04-14 15:00:00,38
4,14,16,10.692434210526315,43.05263157894737,2019-04-14 16:00:00,38
4,14,17,10.985197368421053,44.63157894736842,2019-04-14 17:00:00,38
4,14,18,11.4375,45.567567567567565,2019-04-14 18:00:00,37
4,14,19,9.42013888888889,38.5,2019-04-14 19:00:00,36
4,14,20,7.719551282051282,31.974358974358974,2019-04-14 20:00:00,39
4,14,21,6.842013888888889,28.52777777777778,2019-04-14 21:00:00,36
4,14,22,6.371875,26.65,2019-04-14 22:00:00,40
4,14,23,6.722222222222222,27.944444444444443,2019-04-14 23:00:00,36
